battery,file,data_sheet,fields,has_required_fields,status
CS2_37,CS2_37_10_04_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_10_05_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_10_14_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_10_21_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_10_28_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_11_01_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_11_08_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_11_15_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_11_22_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_11_24_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_12_06_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_12_13_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_12_20_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_12_23_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_1_10_11.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_1_18_11.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_1_24_11.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_1_28_11.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_2_3_11.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_8_17_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_8_18_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_8_19_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_8_30_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_9_14_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_9_21_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_9_28_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_37,CS2_37_9_7_10.xlsx,Channel_1-010,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_10_04_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_10_05_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_10_14_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_10_21_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_10_28_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_11_01_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_11_08_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_11_15_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_11_22_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_11_24_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_12_06_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_12_13_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_12_20_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_12_23_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_1_10_11.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_1_18_11.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_1_24_11.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_1_28_11.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_2_10_11.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_2_4_11.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_8_17_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_8_18_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_8_19_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
CS2_38,CS2_38_8_30_10.xlsx,Channel_1-011,"[""Data_Point"", ""Test_Time(s)"", ""Date_Time"", ""Step_Time(s)"", ""Step_Index"", ""Cycle_Index"", ""Current(A)"", ""Voltage(V)"", ""Charge_Capacity(Ah)"", ""Discharge_Capacity(Ah)"", ""Charge_Energy(Wh)"", ""Discharge_Energy(Wh)"", ""dV/dt(V/s)"", ""Internal_Resistance(Ohm)"", ""Is_FC_Data"", ""AC_Impedance(Ohm)"", ""ACI_Phase_Angle(Deg)""]",True,ok
