battery,feature,horizon,metric,value,n
CS2_38,HF3,16,pearson,0.10394212737392743,1012
CS2_38,HF3,16,spearman,-0.2779994100709685,1012
CS2_38,HF4,16,pearson,-0.1795116672623493,1012
CS2_38,HF4,16,spearman,-0.08274449653892038,1012
CS2_38,HF5,16,pearson,-0.13833209723512402,1012
CS2_38,HF5,16,spearman,0.031094600425700107,1012
CS2_38,HF6,16,pearson,-0.06917075880552179,1012
CS2_38,HF6,16,spearman,0.10658639026106287,1012
CS2_38,HF7,16,pearson,-0.14840219040494793,1012
CS2_38,HF7,16,spearman,-0.31296710794357907,1012
CS2_38,HF8,16,pearson,0.1099714244440926,1012
CS2_38,HF8,16,spearman,0.3090451092430435,1012
CS2_38,HF1,24,pearson,-0.22807493242221136,1004
CS2_38,HF1,24,spearman,-0.36674660416437294,1004
CS2_38,HF2,24,pearson,0.15559467643000097,1004
CS2_38,HF2,24,spearman,0.3290628836297307,1004
CS2_38,HF3,24,pearson,0.14903082693275224,1004
CS2_38,HF3,24,spearman,-0.3190726404655867,1004
CS2_38,HF4,24,pearson,-0.18763761843371296,1004
CS2_38,HF4,24,spearman,-0.1358504755585048,1004
CS2_38,HF5,24,pearson,-0.138501669356774,1004
CS2_38,HF5,24,spearman,0.0018885274910164227,1004
CS2_38,HF6,24,pearson,-0.07326764244143127,1004
CS2_38,HF6,24,spearman,0.07458796142791578,1004
CS2_38,HF7,24,pearson,-0.22738523927172397,1004
CS2_38,HF7,24,spearman,-0.3657528584716967,1004
CS2_38,HF8,24,pearson,0.1730363813002028,1004
CS2_38,HF8,24,spearman,0.3477900902428239,1004
CS2_38,HF1,32,pearson,-0.27906004691840186,996
CS2_38,HF1,32,spearman,-0.3856834567043279,996
CS2_38,HF2,32,pearson,0.20373063005917744,996
CS2_38,HF2,32,spearman,0.3587687980405847,996
CS2_38,HF3,32,pearson,0.07394298358792956,996
CS2_38,HF3,32,spearman,-0.3381575260205913,996
CS2_38,HF4,32,pearson,-0.24039636011362323,996
CS2_38,HF4,32,spearman,-0.19515013724658337,996
CS2_38,HF5,32,pearson,-0.18195356237852756,996
CS2_38,HF5,32,spearman,-0.06475166889669702,996
CS2_38,HF6,32,pearson,-0.08838308012011492,996
CS2_38,HF6,32,spearman,0.02339140203996112,996
CS2_38,HF7,32,pearson,-0.27841513596433554,996
CS2_38,HF7,32,spearman,-0.3846969647931873,996
CS2_38,HF8,32,pearson,0.2240298151028101,996
CS2_38,HF8,32,spearman,0.38307490144690665,996
CS2_38,HF1,48,pearson,-0.40163316151990663,980
CS2_38,HF1,48,spearman,-0.4820443516045222,980
CS2_38,HF2,48,pearson,0.2647818389453657,980
CS2_38,HF2,48,spearman,0.44610893691711934,980
CS2_38,HF3,48,pearson,0.10234733827044007,980
CS2_38,HF3,48,spearman,-0.4182132616779075,980
CS2_38,HF4,48,pearson,-0.1718658776514761,980
CS2_38,HF4,48,spearman,-0.2666697125617791,980
CS2_38,HF5,48,pearson,-0.09123894654028464,980
CS2_38,HF5,48,spearman,-0.12147595374590708,980
CS2_38,HF6,48,pearson,-0.022008113944345303,980
CS2_38,HF6,48,spearman,-0.029642310113081122,980
CS2_38,HF7,48,pearson,-0.4006970502443737,980
CS2_38,HF7,48,spearman,-0.4821481363605895,980
CS2_38,HF8,48,pearson,0.29761206686601843,980
CS2_38,HF8,48,spearman,0.47944114806389065,980
CS2_38,HF1,64,pearson,-0.4813471629125079,964
CS2_38,HF1,64,spearman,-0.5005442717781069,964
CS2_38,HF2,64,pearson,0.34148172901625007,964
CS2_38,HF2,64,spearman,0.4422457524730703,964
CS2_38,HF3,64,pearson,0.031966139871936604,964
CS2_38,HF3,64,spearman,-0.4566137503577111,964
CS2_38,HF4,64,pearson,-0.16629166811349794,964
CS2_38,HF4,64,spearman,-0.20909471376163827,964
CS2_38,HF5,64,pearson,-0.09103014530890405,964
CS2_38,HF5,64,spearman,-0.05329485386728551,964
CS2_38,HF6,64,pearson,-0.016944048793315708,964
CS2_38,HF6,64,spearman,0.05375509158045951,964
CS2_38,HF7,64,pearson,-0.48050002596009705,964
CS2_38,HF7,64,spearman,-0.49938613102416185,964
CS2_38,HF8,64,pearson,0.38261917551153685,964
CS2_38,HF8,64,spearman,0.48254380038317896,964
